review,label
"This article investigates the transition dynamics related to Jatropha developments in Mozambique. The analysis focuses on how structural conditions (infrastructure, institutions, interaction and collaboration and capabilities and resources) enable or constrain interactions between niche-level Jatropha experiments and incumbent energy, agriculture and rural development regimes in Mozambique. Investors in agro-industrial Jatropha projects focused on establishing projects in areas with relatively good infrastructure, rather than in remote rural areas. Furthermore, they predominantly focused on Jatropha production instead of investing in the entire Jatropha value chain, which turned out to be a challenge in itself, as growing a productive Jatropha crop was much more complex than initially anticipated. The development of institutions that could nurture and protect Jatropha projects from the prevailing regimes lagged behind Jatropha project establishment, leading to an insecure investment climate. Strong inter-ministerial collaboration and organized civil society interaction and representation contrasted with non-organized private sector and rather isolated smallholder Jatropha projects. The global financial crisis and limited adaptive capacity reduced the time and space for experimentation and learning to overcome disappointing crop performance. Together, this hampered Jatropha's potential to challenge the energy, agricultural and rural development regimes. Nevertheless, the Jatropha experience did initiate the development of policy and regulation and stimulated interaction and collaboration between specific groups of stakeholders, which could provide the basis to capture future biofuel momentum in Mozambique.",0
"Early-stage fitness variation has been seldom evaluated at broad scales in forest tree species, despite the long tradition of studying climate-driven intraspecific genetic variation. In this study, we evaluated the role of climate in driving patterns of population differentiation at early-life stages in Pinus sylvestris and explored the fitness and growth consequences of seed transfer within the species range. We monitored seedling emergence, survival and growth over a 2-yr period in a multi-site common garden experiment which included 18 European populations and spanned 25 degrees in latitude and 1700 m in elevation. Climate-fitness functions showed that populations exhibited higher seedling survival and growth at temperatures similar to their home environment, which is consistent with local adaptation. Northern populations experienced lower survival and growth at warmer sites, contrary to previous studies on later life stages. Seed mass was higher in populations from warmer areas and was positively associated with survival and growth at more southern sites. Finally, we did not detect a survival-growth trade-off; on the contrary, bigger seedlings exhibited higher survival probabilities under most climatic conditions. In conclusion, our results reveal that contrasting temperature regimes have played an important role in driving the divergent evolution of P. sylvestris populations at early-life stages.",1
"As in the past, most Pacific Island people live today along island coasts and subsist largely on foods available both onshore and offshore. On at least two occasions in the 3500 years that Pacific Islands have been settled, sea level changes affected coastal bioproductivity to the extent that island societies were transformed in consequence. Over the past 200 years, sea level has been rising along most Pacific Island coasts causing loss of productive land through direct inundation (flooding), shoreline erosion and groundwater salinization. Responses have been largely uninformed, many unsuccessful. By the year 2100, sea level may be 1.2m higher than today. Together with other climate-linked changes and unsustainable human pressures on coastal zones, this will pose huge challenges for livelihoods. There is an urgent need for effective and sustainable adaptation of livelihoods to prepare for future sea level rise in the Pacific Islands region. There are also lessons to be learned from past failures, including the need for adaptive solutions that are environmentally and culturally appropriate, and those which appropriate decision makers are empowered to design and implement. Around the middle of the twenty-first century, traditional coastal livelihoods are likely to be difficult to sustain, so people in the region will need alternative food production systems. Within the next 20-30 years, it is likely that many coastal settlements will need to be relocated, partly or wholly. There are advantages in anticipating these needs and planning for them sooner rather than later. In many ways, the historical and modern Pacific will end within the next few decades. There will be fundamental irreversible changes in island geography, settlement patterns, subsistence systems, societies and economic development, forced by sea level rise and other factors.",1
"Climate uncertainties pose a problem for decision makers as they cannot choose and implement an effective adaptation strategy in infrastructure. An effective adaptation strategy can be derived only when the potential damage induced by climate change is well understood. This study proposed a decision making model to evaluate the economic feasibility of the adaptation projects in an urban area. The climate scenarios and the economic and technical factors were used to calculate the volatility that reflects the potential damage reduction of an urban area. The model relies on a type of real options, called the chooser option, to consider managerial flexibility for long-term management of urban infrastructure. The proposed model can estimate the economic value of investment with reasonable accuracy based on the representative concentration pathway (RCP) climate scenarios. A case study involving a disaster prevention facility in Seoul, Korea was conducted to demonstrate the model's applicability. The model is expected to provide guidance for the development of effective adaptation strategies for urban infrastructure. (C) 2016 Elsevier Ltd. All rights reserved.",1
"The bacterium Pseudomonas aeruginosa is well known to have a remarkable adaptive capacity allowing it to colonise many environments. A recent study on environmental isolates from dental unit waterlines (DUWLs) hinted at a genetic clustering into two groups. Isolates from one of these groups, named cluster III, were shown to have unusual phenotypes for environmental isolates, such as an increased biofilm production. To have a better ecological view, more specifically on isolates from cluster III, the complete genomes of 39 isolates including 16 from DUWLs were sequenced. In addition to an investigation of antibiotic resistance and secretion system gene content, a molecular phylogeny allowed confirmation of the split of the 16 environmental isolates in two groups and also sheds light on a correlation between the phylogenetic positions and the serotypes of the isolates. Isolates from cluster III harboured insertion sequences ISPa11 inserted into the O-specific antigen biosynthesis clusters and the gene lasR, encoding for a master regulator of the quorum sensing. Investigation of key regulators revealed another truncated gene, gacS. Alteration in lasR and gacS genes was consistent with phenotypic assays confirming their inactivation. These results bring new perspectives regarding the ecological adaptive potential of P. aeruginosa.",0
"The device has an enclosure mechanism (2) which is provided on a cross block (1), and the enclosure mechanism includes a first air cylinder (21). The first cylinder is arranged at the upper end of the cross block, and the output shaft of the first cylinder extends out of the cross block and is connected with a fixed block (22). The lower end of the fixed block is provided with a first fixed cone (23), and the fixed block is provided with a hollow slot. A partition is arranged in the middle of the empty slot, and the electric telescopic rods are respectively arranged on both sides of the partition. The end of the electric telescopic rod is provided with an extension plate (26), and the extension plate extends out of the fixed block and is provided with a second fixed cone (27). USE - Enclosure device for water conservancy construction. ADVANTAGE - The two sides of the electric telescopic rod drives the extending plate to move towards the two sides until the fixing cone on the extending plate is inserted into the side wall of the river so as to adapt to the river with different widths, thus greatly enhancing the adaptive capacity of the device. The fixing mechanism fixes the position of the device. The damping plate slides on the inner wall of the groove, and the second cylinder is moved stably. The device is convenient to adapt to the river with different widths. DESCRIPTION Of DRAWING(S) - The drawing shows a front view of an enclosure device.Cross block (1)Enclosure mechanism (2)First air cylinder (21)Fixed block (22)First fixed cone (23)Extension plate (26)Second fixed cone (27)",0
"An emerging solution in mine waste remediation is the use of biological processes, such as microbial sulfate reduction (MSR), to immobilize metals, reducing their bioavailability and buffering the pH of acid mine drainage. Apart from laboratory tests and local observations of natural MSR in, for example, single wetlands, little is known about spatiotemporal characteristics of freshwater MSR from multiple locations within entire hydrological catchments. We here applied an isotopic fractionation (delta S-34 values in SO42-) and a Monte Carlo-based mixing analysis scheme to detect MSR and its variation across two major mining regions (Imetjoki, Sweden and Khibiny, Russia) in the Arctic part of Europe under different seasonal conditions. Results indicate a range of catchment-scale MSR values in the Arctic of similar to 5%-20% where the low end of the range was associated with the non-vegetated, mountainous terrain of the Khibiny catchment, having low levels of dissolved organic carbon (DOC). The high end of the range was related to vegetated conditions provided by the Imetjoki catchment that also contains wetlands, lakes, and local aquifers. These prolong hydrological residence times and support MSR hot spots reaching values of similar to 40%. The present results additionally show evidence of MSR persistence over different seasons, indicating large potential, even under relatively cold conditions, of using MSR as part of nature-based solutions to mitigate adverse impacts of (acid) mine drainage. The results call for more detailed investigations regarding potential field-scale correlations between MSR and individual landscape and hydroclimatic characteristics, which, for example, can be supported by the isotopic fractionation and mixing scheme utilized here.",1
"The need to assess and measure how social vulnerability influences the health impacts of climate change has resulted in a rapidly growing body of research literature. To date, there has been no overarching, systematic examination of where this evidence is concentrated and what inferences can be made. This scoping review provides an overview of studies published between 2012 and 2022 on social vulnerability to the negative health effects of climate change. Of the 2115 studies identified from four bibliographic databases (Scopus, Web of Science, PubMed, and CAB Direct), 230 that considered indicators of social vulnerability to climate change impacts on health outcomes were selected for review. Frequency and thematic analyses were conducted to establish the scope of the social vulnerability indicators, climate change impacts, and health conditions studied, and the substantive themes and findings of this research. 113 indicators of social vulnerability covering 15 themes were identified, with a small set of indicators receiving most of the research attention, including age, sex, ethnicity, education, income, poverty, unemployment, access to green and blue spaces, access to health services, social isolation, and population density. The results reveal an undertheorisation and few indicators that conceptualise and operationalise social vulnerability beyond individual sociodemographic characteristics by identifying structural and institutional dimensions of vulnerability, and a preponderance of social vulnerability research in high-income countries. This Review highlights the need for future research, data infrastructure, and policy attention to address structural, institutional, and sociopolitical conditions, which will better support climate resilience and adaptation planning.",1
"Biological invasions provide opportunities to study evolutionary processes occurring over contemporary timescales. To explore the speed and repeatability of adaptation, we examined the divergence of life-history traits to climate, using latitude as a proxy, in the native North American and introduced European and Australian ranges of the annual plant Ambrosia artemisiifolia. We explored niche changes following introductions using climate niche dynamic models. In a common garden, we examined trait divergence by growing seeds collected across three ranges with highly distinct demographic histories. Heterozygosity-fitness associations were used to explore the effect of invasion history on potential success. We accounted for nonadaptive population differentiation using 11 598 single nucleotide polymorphisms. We revealed a centroid shift to warmer, wetter climates in the introduced ranges. We identified repeated latitudinal divergence in life-history traits, with European and Australian populations positioned at either end of the native clines. Our data indicate rapid and repeated adaptation to local climates despite the recent introductions and a bottleneck limiting genetic variation in Australia. Centroid shifts in the introduced ranges suggest adaptation to more productive environments, potentially contributing to trait divergence between the ranges.",0
"The utility model relates to the technical field of automobile fittings, and claims a reflux control valve for automobile dryer, comprising a valve body; the inner part of the valve body is fixedly installed with a sealing seat; the left and right two sides of the valve body are fixedly installed with a connecting pipe; the top of the valve body is movably installed with a fixing sleeve; the bottom of the fixing sleeve is fixedly installed with an inserting sleeve extending to the inside of the valve body; the top of the fixing sleeve is in threaded connection with a first bolt extending to the inside of the valve body; the inner part of the fixing sleeve is movably provided with a movable sleeve; the inner part of the valve body is movably installed with a movable rod extending to the inner part of the fixing sleeve and passing through the movable sleeve; the bottom of the movable rod is fixedly installed with a valve plug; the upper and lower two sides of the movable sleeve are movably mounted with a stabilizing spring. The reflux control valve for automobile dryer is capable of performing a certain self-adjusting according to the pressure; the stability is better; the adaptive capacity is better; it is more convenient for the user to use.",0
"The device has a base frame (1) whose top end is provided with a fixing component. The fixing component comprises a fixing frame (2). The fixing frame is formed as an X-shaped structure. An inner portion of the fixing frame are formed with a moving groove (3). A front portion of a top end of the base frame is connected with a positive component that comprises a mounting column (13). A back end of a sleeve (15) is fixed with a bearing block (16). The sleeve is placed on the bearing block. USE - Plate shaping device based on office table manufacturing for use in the technical field of plate processing, specifically to a plate shaping device for processing the large plank stuff. ADVANTAGE - The adaptive capacity is stronger, so that the mechanism can be used for bearing and fixing part of special-shaped leftover material or special shaped plate. The practicability is strong, compared with the traditional plate fixing device. The structure has simple and convenient operation. It only needs less manpower to finish operation. DESCRIPTION Of DRAWING(S) - The drawing shows a schematic view of a three-dimensional plan view of a plate shaping device for manufacturing based on office desk.1Base frame2Fixing frame5Clamping block12Plate main body13Mounting column14Connecting column15Sleeve16Bearing block17Mounting rod18Driving cabin19Guide pipe27Guide frame28Tooth block",1
"Fish resources are critical to the food security of many nations. Similar to most contemporary food systems, many fisheries and aquaculture resource supply chains are heavily dependent on fossil fuels. Energy price increases and volatility may hence undermine food security in some contexts. Here, we explore the relationships between energy price changes, fish resource supply chain viability, seafood availability and food security outcomes - both for producers and consumers of fish resources. We begin by characterizing the energy intensities of fish resource supply chains, which are shown to be highly variable. We subsequently assess the comparative magnitude and distribution of potential food security impacts of energy price increases for nation states by scoring and ranking countries against a set of vulnerability criteria including metrics of national exposure, sensitivity and adaptive capacity. Considerable variability in the vulnerability of populations and high levels of exposure for already food-insecure populations are apparent. Developed countries are likely to be most exposed to the effects of energy price increases due to their high rates of fleet motorization and preference for energy-intensive seafood products. However, heavy reliance on seafood as a source of food and income, as well as limited national adaptive capacity, translates into greater overall vulnerability in developing countries. At the level of individual producers, a variety of adaptation options are available that may serve to reduce vulnerability to energy price changes and hence contribute to increased food security for producers and consumers, but uptake capacity depends on numerous situational factors. (C) 2013 Elsevier Ltd. All rights reserved.",1
"The utility model claims a locking device, belonging to the technical field of locking device, comprising a pair of oppositely set locking assembly, the locking assembly comprises an upper clamping ring and a lower clamping ring matched with the upper clamping ring; the inner edge and the outer edge of the upper clamping ring are arc-shaped, wherein the upper clamping ring is provided with a mounting hole, and the back of the upper clamping ring is provided with an arc-shaped groove; the lower clamping ring is provided with a lug boss matched with the arc-shaped groove, so that the lower clamping ring can move along the arc-shaped groove; the inner edge of the upper clamping ring is further provided with at least one clamping groove; the lower clamping ring is provided with a clamp matched with the clamping groove; when the clamp is matched with the clamping groove, the upper clamping ring is locked with the lower clamping ring, and when the clamp is removed from the clamping groove, the locking is released. The locking device realizes the tool-free assembling and disassembling operation; it has strong adaptive capacity for field operations.",0
"Urban areas are expected to continue their rapid growth in the twenty-first century. Globally, cities are major sources of greenhouse gases emissions and their high population densities make them potential focal points of vulnerability to global environmental change. Moreover, their reach, in terms of flows of materials and resources, extends far outside their borders. Evidently, it is no longer tenable to consider urban systems to be static artefacts constructed in a stable environment, nor continue to divorce them from the global context that influences many of the climatic and socioeconomic changes within cities. Furthermore, the uncertainty in the future climatic and socio-economic conditions poses significant challenges for planners. A framework is proposed for analysing urban systems with evidence-based tools over extended time scales. This forms the basis of a manifesto for future challenges and research directions for this critical subject area, which ultimately will help engineers and urban planners to better understand the areas for which they are responsible and to develop adaptation strategies that can tackle the challenges posed by long-term global change and lead to more sustainable cities.",1
"This paper is based on a study of Palestinian intermarried families (Palestinian men married to American and European women) residing in Palestinian cities of the West Bank. Specifically, it addresses the interface of cultural adaptation and the socialization of children (children socialization) in the midst of political conflict. Cultural adaptation strategies were typified by the extent to which each spouse embraces the partner's culture, while children socialization patterns were typified according to dominant cultural setting chosen by the family. The findings show that parental choices of cultural adaptation were reflected in the ways they chose to socialize their children. Conflicts over children socialization occurred only when the parents opted for opposing cultural adaptation styles. The Israeli-Palestinian conflict was found to influence parents' cultural adaptation and children socialization, deepening existing conflicts and cultural differences within the family.",0
"The utility model claims a pneumatic rod cluster self-adaptive robot hand. It comprises: a driving component, comprising a cylinder, a pull plate, a pull rod and a pull rod sleeve, the cylinder through the telescopic rod, the extending rod is connected with the centre of the pull plate, the pull plate around the centre are provided with multiple through holes; the pull rod passes through the lower end of the through hole and is rotatably connected with one end of the pull rod sleeve; the diameter of the base is greater than the diameter of the pull plate, the base is provided with a support saddle with the same number of the pull rod, the other end of the pull rod sleeve is rotatably connected with the support, the base is provided with a sliding hole; a grabbing component, comprising a plurality of sliding rods, the number of the sliding rod is greater than or equal to the number of the pull rod, the upper end of the sliding rod passes through the sliding hole and the pull rod sleeve, and limited by the limiting ring, the lower end of the sliding rod is a free end. it has strong shape adaptive capacity capable of grabbing the object of any shape, grabbing object can realize the flexible gripping of the object and the object to form sealing and force sealing.",0
"Climate change continues to supress food and water security in the world and its impacts are worse in Sub-Saharan Africa where there are limited mitigation and adaptation strategies. Although African continent has received massive attention in the development of EWSs, number of researches have highlighted ineffectiveness of these systems such as lack of community engagement throughout their developments. As such, many rain-fed agricultures and rural communities remain vulnerable in the presence of EWSs and persist to be demoralised by harsh realities of climate change. In this paper, we develop English-isiZulu language translator that will be embedded into the EWS that integrates both indigenous and scientific knowledge to aid farmers in cropping decisions and foreseeing of climate related events. The translator is built around agricultural vocabulary related to weather and cropping decisions. The aim of this translator is to enhance communication and dissemination element of the EWS by translating EWMs to isiZulu language to bridge the language barrier between semi-literate isiZulu speakers and EWS.",1
"This research uses a game-theoretic approach to analyze electric power provision for irrigation in Andhra Pradesh, based on results from interview and survey data. Farmers face a coordination problem of collectively preserving electric power quality and a linked dilemma of obtaining sufficient electric infrastructure capacity from utilities. Low equilibria prevail due to asymmetric payoffs and farmers not knowing electric network properties. The findings derived from survey data, empirical tests, and model synthesis indicate how the capacity dilemma can be overcome to enable coordinated technology adoption via farmers' and utilities' investment into energy-efficient and economically viable technology. Coordinated demand-side measures could effectively reduce energy use and support adaptation to climate change. (C) 2016 Elsevier Ltd. All rights reserved.",1
"New Zealand's agricultural sector faces the challenge of maintaining productivity while minimizing impacts on freshwaters. This study evaluates the cost-effectiveness of various green infrastructure systems designed to reduce diffuse agricultural sediment and nutrient loads. Utilizing a quantitative economic and contaminant reduction modeling approach, we analyze the impacts of five interceptive mitigation systems: riparian grass filter strips, constructed wetlands, woodchip bioreactors, filamentous algal nutrient scrubbers, and detainment bunds. Our approach incorporates Monte Carlo simulations to address uncertainties in costs and performance, integrating hydrological flow paths and contaminant transport dynamics. Mitigation systems are assessed individually and in combination, using a greedy cyclical coordinate descent algorithm to find the optimal combination and scale of a system for a particular landscape. Applying the model to a typical flat pastoral dairy farming landscape, no single system can effectively address all contaminants. However, strategic combinations can align with specific freshwater management goals. In our illustrative catchment, the mean cost to remove the full anthropogenic load is NZD 1195/ha for total nitrogen, NZD 168 for total phosphorus, and NZD 134 for suspended solids, but results will vary considerably for other landscapes. This study underscores the importance of tailored deployment of green infrastructure to enhance water quality and support sustainable agricultural practices.",1
"Controlling relative humidity of fuel cell cathode, involves converting the actual relative humidity of the actual outlet of the fuel cell based on the coordinate transformation of the link and the expected relative humidity. The flow distribution coefficient is calculated through the quantitative process control structure of the inner ring anti-saturation internal mold. The non-linear link is inputted into the flow distribution coefficients. The opening degree of the dehumidification valve is calculated to obtain the opening degree. The link T and the link psi are embedded in the environmental pressure, environmental temperature and relative humidity parameters. USE - Method for controlling relative humidity of a cathode of a fuel cell i.e. clean energy conversion device, to generate electrochemical reaction between anode and cathode to generate water and release electric energy and heat energy. ADVANTAGE - The method has strong environment adaptive capacity and can reduce the influence of the system hysteresis and non-linearity to the dynamic tracking performance of the control system so as to improve the efficiency and durability of the fuel cell. DETAILED DESCRIPTION - An INDEPENDENT CLAIM is included for a fuel cell controller, where the controller stores a computer program.",0
"Climate variability in recent decades has intensified in the SSA region, which makes it imperative to explore adequate adaptation and mitigation strategies to offset its current and future adverse impacts. Farmers' perception of climate variability can significantly influence their coping, mitigation, and adaptation potential. This study assessed farmers' perceptions of indicators and consequences of climate variability and explored factors influencing their perception of climate variability and adoption of climate coping strategies. A crosssectional survey design was used to sample 300 farmers in the Central Highlands of Kenya. Binary logistic regression models were used to determine factors that influenced the perception of climate variability, adaptation, and mitigation strategies based on three predictor sets, including socioeconomic, institutional, and environmental dimensions. Three climate adaptation and mitigation strategy groups adopted by farmers, including crop adjustment, nutrient management, and soil and water management practices, were subjected to binary logistic regression models. The core determinants of farmers' perception of climate variability included tropical livestock unit (TLU, p = 0.008), access to agricultural training (p = 0.022), change in agricultural production (p = 0.005), change in forest cover (p = 0.014), soil fertility status (p = 0.039), and perceptions of soil erosion (p = 0.001). Most farmers reported changes in all climatic indicators during the decade preceding the survey, including increasing temperature (80%), reduced precipitation (78%), and declining season lengths (76%). There were significant relationships between climate variability perceptions and coping strategies, with the soil and water management set showing stronger links with climate perceptions compared to crop adjustment and nutrient management strategies. Critical mitigation and adaptation strategies to cope with climate variability implemented by farmers included the use of fertilizer and manure in combination (71%), terracing (66%), and crop rotation (60%). Farmers' perceptions significantly determined the adoption of climate-smart agriculture technologies, and environmental determinants strongly influenced climate variability coping strategies. Therefore, while formulating climate sustainability-related policies, farmers' perceptions should be considered.",1
"Local governments are expected now more than ever to lead climate action planning as climate change intensifies and urbanization increases rapidly. However, studies indicate limitations in the comprehensiveness and level of integration of adaptation and mitigation in existing climate action plans. To develop suitable climate action plans that are comprehensive and consistent with globally accepted standards and benchmarks, this study proposed an Urban Climate Action Planning framework and pilot-tested it with 257 urban climate action plans. Overall, 43 criteria are included in the framework across three stages of climate planning. The pilot test revealed that more than half of the sampled plans have a medium level of suitability, with 39% having a weak level of suitability. About 51% of plans from Europe have a weak level of suitability. Surprisingly, none of the plans sampled from Africa and Latin America achieved a weak level of suitability despite lacking a significant share of global climate research and development funding. A Kruskal-Wallis test shows a statistically significant association between stages of climate planning and (a) city types (p-value of 0.004326) and (b) year of adoption or publication of climate plans and suitability scores (p-value of 0.0001027). Urban climate action plans adopted or published more recently (2018-2022) are likely more suitable than those adopted or published earlier. The sampled urban climate action plans from the Global South had higher average suitability scores than those from the Global North. The study presents key findings and considerations for urban climate action planning and future research.",1
"Assessments of adaptation options generally focus on incremental, homogeneous ecosystem responses to climate even though climate change impacts can be big, fast, and patchy across a region. Regional drought-induced tree die-off in semiarid woodlands highlights how an ecosystem crash fundamentally alters most ecosystem services and poses management challenges. Building on previous research showing how choice of location is linked to adaptive capacity and vulnerability, we developed a framework showing how the options for retaining desired ecosystem services in the face of sudden crashes depend on how portable the service is and whether the stakeholder is flexible with regard to the location where they receive their services. Stakeholders using portable services, or stakeholders who can move to other locations to obtain services, may be more resilient to ecosystem crashes. Our framework suggests that entering into cooperative networks with regionally distributed stakeholders is key to building resilience to big, fast, patchy crashes.",1
"Climate Adaptation Plans (CAPs) usually include a section on urban resilience, in which policymakers are expected to address human needs created or exacerbated by climate-related emergency events. However, the urban resilience sections of CAPs tend to remain under-developed, with welfare-related risks often overlooked. Until recently, there has been limited acknowledgement of the barriers preventing the positioning of human need at the core of CAPs. To conceptualize and understand the impact of such barriers, this study used an agenda-setting approach. We examined the incorporation of vulnerable populations' needs into CAPs drawn up by municipal authorities in Israel, using the COVID-19 pandemic as a prompt for the assessment of barriers to agenda setting and lessons learned. Drawing on twenty interviews with senior administrators in Israeli municipal authorities, we identified three administrative barriers hindering the integration of vulnerable populations' intensified needs into CAPs. The barriers were created by disparities between confidence in their succeesful emergency management and their knowledge of unmet needs; between acceptance of responsibility and access to training, resources or impact; and between local initiatives and reliance on national funds. Overlooking administrative barriers is bound to leave scholarly understanding of the slow pace at which CAPs translate lessons learned from human crises into policy, limited or lacking.",1
"Objectives: To assess changes in pulp blood flow (PBF) and pulp sensibility (PS) in teeth of patients with a history of dental trauma undergoing maxillary expansion.Materials and Methods: Twenty-five patients requiring rapid maxillary expansion (RME) had the pulp status of their maxillary anterior teeth assessed using laser Doppler flowmetry, electric pulp testing, and thermal testing (CO2 snow). Each patient was tested at T1 (prior to expansion), T2 (2 weeks after rapid expansion), and T3 (3 months after expansion). Relationships between PBF, time interval, and history of trauma were evaluated using linear mixed modelling.Results: Within the Trauma group, PBF was significantly lower (P <= .05) at T2 and T3 in comparison to T1 and significantly lower (P <= .05) at T2 in comparison to T3. In the Non-trauma group, PBF at T2 was significantly lower (P <= .05) than PBF at T1 and T3; however, no significant difference (P>.05) in PBF was observed when comparing PBF at T1 and T3. In both groups, PS was maintained in almost all teeth (>90%).Conclusions: RME in healthy teeth causes reduction of PBF before reestablishment of pretreatment values. RME in traumatized teeth causes reduction of PBF without PBF being reestablished to pretreatment levels. Teeth with a history of compromise may have reduced adaptive capacity under insults such as RME, which should be appreciated during the informed consent process.",0
"The utility model relates to the technical field of construction and transportation, especially relates to a lorry, it can save for tilting the carriage strength when discharging, reduces labour intensity, and enhance the stability of the device is placed. reducing device when placing the possibility of shift, improves the usability, and to adjust and improve the adaptive capacity and reduces the use limitation of the height position of the hand according to the height requirement of the worker, comprising a base, a carriage, four groups of roller wheels and two groups of pushing, the discharging opening is hinged with a blocking door; further comprising a lifting and rotating connecting piece, the base comprises a bottom plate, a front connecting board and the back connecting board, lifting and rotating piece are respectively set on the top plate left half area and a right side, further comprising two groups of reinforcing member, two groups of reinforcing output end are respectively located on the front connecting board and the back connecting plate; the handle comprises a rod and a holding rod, two groups of support rods are respectively set on the top left side front connecting plate and back connecting plate top left side.",0
"Cities have experienced rapid urbanization-induced harsh climatic events, especially flooding, inevitably resulting in negative and irreversible consequences for urban resilience and endangering residents' lives. Numerous studies have analyzed the effects of anthropogenic practices (land use changes and urbanization) on flood forecasting. However, non-structural mitigation's effectiveness, like Nature-Based Solutions (NBS), has yet to receive adequate attention, particularly in the Middle East and North Africa (MENA) region, which have become increasingly significant and indispensable for operationalizing cities efficiently. Therefore, our study investigated the predictive influence of incorporating one of the most common NBS strategies called low-impact development tools (LID) (such as rain gardens, bio-retention cells, green roofs, infiltration trenches, permeable pavement, and vegetative swale) during the urban planning of Alexandria, Egypt, which experiences the harshest rainfall annually and includes various urban patterns. City characteristics-dependent 14 LID scenarios were simulated with recurrence intervals ranging from 2 to 100 years using the LID Treatment Train Tool (LID TTT), depending on calibrated data from 2015 to 2020, by the Nash-Sutcliffe efficiency index and deterministic coefficient, and root-mean-square error with values of 0.97, 0.91, and 0.31, respectively. Our findings confirmed the significant effectiveness of combined LID tools on total flood runoff volume reduction by 73.7%, revealing that different urban patterns can be used in flood-prone cities, provided LID tools are considered in city planning besides grey infrastructure to achieve optimal mitigation. These results, which combined multiple disciplines and were not explicitly mentioned in similar studies in developing countries, may assist municipalities' policymakers in planning flood-resistant, sustainable cities.",1
"This study constructed and evaluated the livelihood vulnerability index of small scale tea farming households in Lam Dong Province. It then determined the factors that can increase or reduce their vulnerability. The vulnerability to stresses of weather, climate, production linkages, and product consumption was viewed as a function of exposure, sensitivity, and adaptive capacity. The results showed that most of the households had very high exposure indices to changes in weather, climate, and natural conditions, showing that tea farming activities depended immensely on nature. The sensitivity to pressures of livelihoods, product consumption, or damages from climate variability was moderate. Tea farming households in Lam Dong province had relatively low adaptive capacity indices. The composite vulnerability index was calculated and provided an average of 0.56. The moderately vulnerable group comprised of 71 households (equal to 26.3% of the sample), the highly vulnerable group had 198 households (73.3%), and the extremely vulnerable group had one household (0.4%). The regression model revealed that risk-dependent livelihood, poverty, receiving support from acquaintances or the local government could worsen the vulnerability, while training and production experience can help lessen it.",1
"This paper aims to present the ways of adaptation of the inmates to the prison environment. The first part of the article describes theoretically, the prison environment and the detainees' life, starting from the theories of deviance and the integration theories, and reaching legal description of the limitations imposed by the prison system. The second part of the paper, identifies, in practice, ways of adaptation of detainees, by presenting the results of a sociological research, conducted in the Maximum Security Penitentiary in Craiova, on a sample of 104 people, representing 20% of all inmates, who were incarcerated at the time (spring, 2015). The research explores adaptation strategies of persons deprived of liberty and the way they are influenced by the prison environment.",0
"The method involves obtaining a first attitude parameter measurement value and a second attitude parameter measuring value. A second attitude parameters predicted value is determined according to the first attitude parameters measurement value. The measured value of the first posture parameter is corrected based on the target correction amount to obtain a second posture parameter correction value. Determination is made to check whether a target attitude parameter is determined. The target correction is determined based on a dynamic change amount. An error amount is determined by the second posture parameters measurement values and the second trajectory parameter prediction values, where the dynamic changes amount is a dynamic adjustment amount. The arget attitude parameter is determined according to an attitude parameter correction value, where a correction amount is determined according to the error amount. USE - Method for determining an attitude parameter of an electronic device (claimed). ADVANTAGE - The method obtaining target correction amount as the dynamic change amount according to the error amount and the second attitude parameter predicted value, so it not only improves the calculation precision of the correction amount, the whole fusion frame can more accurately estimate the posture, but also improves the adaptive capacity of the fusion calculation. The method can solve the problem that the fixed correction amount in the complex and variable actual using scene is not with universality, the final attitude description parameter of the accuracy is low. DETAILED DESCRIPTION - An INDEPENDENT CLAIM is also included for a device for determining an attitude parameter of an electronic device. DESCRIPTION Of DRAWING(S) - The drawing shows a flowchart illustrating a method for determining an attitude parameter of an electronic device (Drawing includes non-English language text).",0
"The purpose of this study is to identify types of adaptation strategies used by unskilled migrant workers living in South Korea as they acculturated to life in the country and to determine specific characteristics by acculturation patterns. To this end, a Q methodology was used. A total of fifty-nine statements were drawn through in-depth interviews with eight migrant workers and two South Koreans working in related organizations as well as from thirteen other studies, and four factor types of acculturation patterns were identified by conducting a Q sorting on thirty-eight subjects. Interpretation of the study revealed that the subjects used four types of adaptation strategies: accepted separation, compromising integration, conflict marginalization, and harmonious assimilation. The subjects in each type showed concrete socio-psychological adaptation strategies in response to South Korea's unique culture and policies of discriminative exclusion.",0
