review,label
"Intense anthropogenic air, water, and soil pollution motivates researchers and this study to analyze the de-terminants of pollution and propose solutions to ensure environmental sustainability. By using the load capacity factor to examine the factors that determine environmental quality and by proposing the load capability curve (LCC) hypothesis, this study adds to the existing environmental literature. The load capacity factor allows for comprehensive environmental quality monitoring of environmental quality by comparing ecological footprint and biocapacity. This study evaluates the load capacity factor in relation to information and communication technology (ICT), research and development (R&D), renewable energy consumption, and income. In doing so, the study applies the cross-sectionally augmented autoregressive distributed lag estimator and the Durbin-Haussman cointegration test from 1986 to 2017 for the G7 countries. The empirical results show that renew-able energy, R&D spending, and ICT positively affect environmental quality. Moreover, since there is a U-shaped relationship between environmental quality and income, this study confirms the LCC hypothesis, implying that income initially deteriorates ecological conditions but helps improve environmental quality after crossing a certain threshold. The bottom turning point is around US$ 46660-47909, where G7 countries such as Canada, Germany, Japan, and the United States have reached income levels that improve load capacity factor. Based on the overall results, G7 governments should promote economic development, disseminate renewable energy, direct R&D spending to areas of greatest benefit, and support the deployment of green ICT infrastructure as part of their environmental policies.",1
"Fault analysis plays an important role in determining the location of potential CO2 storage sites in which long-term storage feasibility is critical. The presence of faults and fracture zones can potentially lead to the gradual migration of CO2 from the storage reservoir to the atmosphere through the overburden strata. Traditional methods such as manual picking of faults are time-consuming and labor-intensive tasks, which can be costly for the CO2 storage site assessment process. To help address this concern, we develop a process for automating fault picking using deep neural networks. We implement two different deep neural networks based on the architectures of UNet and Deeplab v3+. We train the networks using synthetic data and labels and augment them using linear transformations and elastic deformations. We implement an ensemble-based approach to improve the generalization ability of our method. We also incorporate uncertainty estimation into the framework to aid in the risk management aspect of the decision-making process. We use data sets from different regions across the globe which help us to improve the methodology, with the ultimate aim to help 3D fault detection in the Smeaheia Field, a potential site for CO2 storage scale-up on the Horda Platform, offshore Norway.",1
"After many years at the forefront of renewable energy (RE) implementation both in Europe and worldwide, Spain experienced a sudden transformation in 2012 to its RE development model in which national government backing and financial incentives for renewables were removed, throwing the RE sector into a paralysis which continues to the present day. This is in marked contrast to the case of the other major European RE leader, Germany, where it has been argued that RE implementation has produced a regime shift that has transformed the energy generation model to a new resilient pathway. In this paper, key differences between Spanish regions are identified in the way the RE implementation process has been carried out. The research brings these different characteristics into focus and analyses the strengths and weaknesses of the RE implementation process in each region. If stakeholders at all levels are empowered and motivated towards the implementation process goal, it is less likely that a few, very powerful actors (e.g. multinational energy companies or governments) can dominate the process, and thus systemic instability can be reduced. In this way, lock-down situations like the current one can be avoided in future and a more resilient system can be designed. (C) 2015 Elsevier Ltd. All rights reserved.",1
"For climate change mitigation, China launched seven pilot areas before establishing a unified carbon emission trading system in 2014. This study explores the weak version of the Porter hypothesis while focusing on listed companies in 31 provinces (municipalities or autonomous regions) from 1990 to 2018. In this study, we provided preliminary evidence on the influence of China's carbon emission trading scheme pilot policy on green innovation based on green patent data. Results show that the weak Porter hypothesis has not been realized in the current carbon trading market of China. Moreover, the pilot policy has significantly decreased the proportion of green patents by approximately 9.26%. Then, we find that the pilot policy has an evident lagging effect on restraining the green innovation of enterprises. Furthermore, inhibition is more pronounced among the samples of small-scale, manufacturing, and non-state-owned companies, including companies in the eastern and central regions. Most importantly, companies mainly choose to reduce output rather than increase green technological innovation to achieve their emission reduction targets. Moreover, companies reduce their investment in research and development because of the reduction in cash flow and expected income, which is not conducive to green innovation.",1
"Many countries have committed to reducing carbon emissions based on an international roadmap entitled carbon neutrality. This study empirically investigates the effects of green finance and renewable energy sources on 38 OECD member states' carbon neutrality target covering period from 2013 to 2021. According to the estimated findings, increasing the issued green bonds in OECD would bring about more achievements in the carbon neutrality target. In particular, A rise in green energy consumption of 1% is expected to result in an improvement of nearly 0.048% towards the carbon neutrality goal. Moreover, uncertainty has a negative impacts on the carbon neutrality of OECD with the most significant magnitude of coefficient among other explanatory variables. The primary policy implications are developing the green financial market, digital green financing tools, and sustainable power generation through three phases of locating, investing, and utilizing carbon market policy.",1
"This paper studies the low-carbon production problem based on an uncertain differential game. In a two-stage low-carbon product supply chain consisting of a single supplier and a single manufacturer, we construct an uncertain differential equation by taking the emission reduction efforts of the supplier and manufacturer as decision variables and product emission reduction as a state variable. Based on the uncertain differential game, we obtain the supply chain's dynamic equilibrium strategy, emission reduction, and revenue trajectory under non-cooperative and cooperative situations. By comparison, cooperation leads to more effort on both sides of the supply chain, more carbon emission reduction, and higher profits than non-cooperative ones. To further illustrate the supply chain game in the cooperative situation, we give different income situations under the two distribution methods of Nash bargaining solution and Shapley value, respectively.",1
"The Paris Agreement to keep global temperature increase to well-below 2 degrees C and to pursue efforts to limit it to 1.5 degrees C requires to formulate ambitious climate-change mitigation scenarios to reduce CO2 emissions and to enhance carbon sequestration. These scenarios likely require significant land-use change. Failing to mitigate climate change will result in an unprecedented warming with significant biodiversity loss. The mitigation potential on land is high. However, how land-based mitigation options potentially affect biodiversity is poorly understood. Some land-based mitigation options could also counter the biodiversity loss. Here we reviewed the recently scientific literature to assess twenty land-based mitigation options that are implemented in different mitigation pathways to comply with the Paris Agreement for their biodiversity impacts by using the Mean Species Abundance (MSA(LU)) indicator for land use. We showed the likely land-use transition and potential MSA(LU) changes for each option, compared their carbon sequestration opportunities (tC per ha) and assessed the resulting biodiversity change in two case scenarios. Our results showed that most options benefit biodiversity. Reforestation of cultivated and managed areas together with restoration of wetlands deliver the largest MSA(LU) increases, if land is allowed to reach a mature state over time. A quarter of the assessed options, including intensification of agricultural areas and bioenergy with carbon capture and storage, decreased MSA(LU). Options, such as afforestation and reduced deforestation, either positively or negatively affected MSA(LU). This depends on their local implementation and adopted forest-conservation schemes. Comparing the different options showed that avoiding deforestation by implementing agroforestry at the expense of pastures delivered both the largest MSA(LU) increases and the highest carbon sequestration opportunities. However, agroforestry that leads to deforestation, enhanced carbon sequestration slightly but with a marginal MSA(LU) increase. This stresses the importance of avoiding forest conversion. Our study advances the understanding on current and future benefits and adverse effects of land-based mitigation options on biodiversity. This certainly helps biodiversity conservation and determines the regions with large land-based mitigation potential.",1
"Redox flow batteries using synthetically tunable and resource abundant organic molecules have gained increasing attention for large-scale energy storage. Herein we report a sulfonate-functionalized viologen molecule, 1,1'-bis(3-sulfonatopropyl)-4,4'-bipyridinium, (SPr)(2)V, as an anolyte in neutral aqueous organic redox flow batteries (AORFBs) functioning through a cation charge transfer mechanism. Demonstrated (SPr)(2)V/KI AORFBs manifested high current performance from 40 to 100 mA/cm(2) with up to 71% energy efficiency. In extended cycling studies, the (SPr)(2)V/KI redox flow battery delivered stable cycling performance at 60 mA/cm(2), up to 67% energy efficiency, and 99.99% capacity retention per cycle. Density functional theory modeling of the electrostatic charge surface of (SPr)(2)V and its charged state, [(SPr)(2)V](-1), suggests charge repulsion and size exclusion enable their compatibility with a cation exchange membrane. The present findings expand the battery design of neutral attractive RFB technology for sustainable and benign renewable energy storage. viologen AORFBs and represent an attractive RFB technology for sustainable and benign renewable energy storage.",0
"Sustainable development has become the foremost requirement for sustainable economic conditions all around the globe, and this aspect demands new literature and regulators' emphasis. Hence, the present research investigates the impact of clean energy technologies, human development, health policies, green education, and ecotourism policy on sustainable development in China from 1991 to 2021. The researchers investigate the association among the variables using dynamic autoregressive distributed lag (DARDL). The outcomes revealed that clean energy technologies, human development, health policies, green education, and ecotourism policy have positive linkages with sustainable development in China. The article provides guidelines to the policymakers in developing policies related to attain sustainable development using effective clean energy technologies, human development, health policies, green education, and ecotourism policy.",1
"Carbon (dioxide) capture and storage (CCS) is one of the solutions for decarbonising society whereby CO2 is captured, transported, and injected into geological formations. It can be transported to offshore locations through pipelines or ships. Which method provides for a better deal for investors depends to an extent on the financial risk associated with these two methods, which in turn is linked with exposure to liability. This paper compares the potential liability arising from the carriage of CO2 by ships and by pipelines in the UK offshore context. The two modes of transport are governed by significantly different regimes, even though they concern the same material. It is argued that the transport of CO2 by ships and by pipelines poses similar risks and therefore they should have a similar liability regime. This would afford pipeline operators the economic advantages available to shipowners and incentivise investment in the transport phase of CCS.",1
"As the cut-in point of research on control and power electronics technology used in renewable energy, this paper does not aim to analyze particular theories or technologies in this field, but, instead, is to go back to the fountainhead of the issue to illustrate the essential concepts in this field, which are usually neglected and may become bottle-neck of the research. Research experiences have shown that confusion and trouble may be created if researchers do not understand these essential concepts well.",0
"Tropical forests have been focused for mitigating climate change impact through carbon sequestration in plant biomass under clean development mechanism (CDM). Since trees represent more than 98% of the above ground plant biomass, variation in tree growth rate drives carbon dynamics in tropical forests. By using tree-ring analysis, trait-based measurements, and field observations, we aimed at understanding the drivers of growth rate variation in four South Asian tropical moist forest tree species varying in plant functional types. Principal component analysis (PCA) revealed that mainly demographic and wood traits represented the first axis explaining 37% of the variance, whereas the second axis was represented by the leaf traits. Stem growth rate (DI) showed a nonlinear negative relation with competition index (CI) and the ratio of crown surface area to basal area (CBR) in three out of four tree species (p < 0.001) except Lagerstroemia speciosa which showed no significant relationship with any of the studied variables. DI was linearly positively related with light interception index (LI) and the ratio of sapwood area to heartwood area (SHR) in the shade intolerant Magnolia champaca and Toona ciliata (p < 0.001). Sap wood area (SA) had a strong positive effect on DI in the three species (p < 0.001). Taking tree size as a random factor and thus accounting for ontogenetic effects on tree growth, linear mixed effect modelling revealed that CI, SA and SHR are the best predictors of DI in M. champaca (AIC = 25.81, R-m(2) = 0.81) and T. ciliata (AIC = 62.95, R-m(2) = 0.61). In C. tabularis, CI, SA and CBR included in the best model predicting DI (AIC = 94.62, R-m(2) = 0.55). Variance partitioning analysis showed that the highest pure effect was observed in C. tabularis contributed by CI (12%), while the highest joint effect was found in M. champaca contributed by CI, SA and SHR (40%). Our analyses suggest that competition by neighbouring trees especially for soil moisture and the amount of active xylem portion are the main drivers of tree growth in moist tropical forests. Since tree growth rates regulate forest carbon dynamics, the insights into the growth drivers of the four selected species revealed by the study have important implications for forest/plantation management with a focus on carbon storage under CDM.",1
"As the world grapples with the dual challenge of fostering sustainable economic growth and achieving carbon neutrality, the role of renewable energy, urbanization, and financial development in shaping environmental outcomes in South Asian nations becomes increasingly critical. In this pioneering study, we delve into the heart of South Asia, encompassing a diverse range of nations - Afghanistan, Bangladesh, Bhutan, Pakistan, Sri Lanka, Nepal, the Maldives, and India - each chosen for their strategic geographical significance and the rich availability of pertinent data, offering a unique lens into the region's energy and economic dynamics. This research uses panel quantile regression analysis to examine the relationship between the renewable energy consumption, broad money, urbanization, and natural resources and their effects on carbon emissions and economic development in South Asian (SAARC) nations. Fixed-effect panel quantile regression analysis was used to adjust for geographical variability. This study aims to investigate how urbanization, broad money, natural resources, and renewable energy affect economic growth and carbon emissions. According to our research, renewable energy consumption significantly and negatively affects CO2 emissions, especially in the distribution's higher quantiles. Urbanization has a positive and significant effect on GDP, whereas natural resource rent has a positive impact on GDP and CO2 emissions. Broad money boosts GDP in the lower quantiles while having a negative impact in the higher quantiles. These findings show that in order to combine economic development with environmental sustainability, governments must concentrate on boosting the use of renewable energy sources and encouraging sustainable urbanization. Our policy implication is that policymakers should prioritize policies aimed at promoting renewable energy consumption and sustainable urbanization, which can help mitigate the negative environmental impact of economic growth in the SAARC region.",1
"Nature-based solutions inherently require a multifaceted perspective that encompasses diverse fields. The aim of this project is to develop more effective nature-based solutions, climate action and environmental awareness by breaking down boundaries between disciplines and fostering a co-creative process. Concepts of ecology and urban forestry were combined with the research on political ecology, environmental humanities, land art, regenerative art, performing art, participatory art, and more-than-human art. This process resulted in the creation of Aula Verde Aniene. It is located in an urban park in Rome and consists of a stand of trees arranged in circles with a specific design to give the perception of being in an outdoor vegetated room. The project activities involved community participation through art performances and citizen science initiatives. Regulating and cultural ecosystem services of Aula Verde were assessed using i-Tree Eco software and citizens' surveys. Beyond numerical descriptions of ecosystem services, the manuscript introduces shinrin-yoku as a practice to raise awareness of nature. The distinctive approach here described contributed to convey a sense of belonging to the ecosystem to citizens. The project framework and study findings have been developed to formulate policy recommendations and disseminate a format that can be adapted to diverse locations.",1
"In this paper the concept of eco-maintenance is presented. The concept aims to improve lifetime while minimising environmental impact over the entire life cycle to ensure maximum performance. Offshore wind farms are subjected to severe weather conditions, which limits the vessels capabilities to access the wind farms. The interest of this paper is the investigation of the optimal maintenance strategy for different offshore wind farms. This objective is achieved by implementing a simulation model which includes, weather and failure analysis as well as operation and maintenance. This paper shows how different maintenance strategies can influence the environmental performance of a wind farm.",1
"A computational model of pyrolysis of cotton fabric wastes used for bio-energy source is presented. The model describes thermal and oxidative degradation of cotton fabric under the oxygen-containing atmosphere and considers pseudo bi-component separate-stage kinetic process. Both exothermic and endothermic reactions are included in the decomposition process. At present, gas phase oxidation reactions are not included. Comparison with experimental results demonstrates that the predictions of the mass loss rate and temperature profile with these cotton fabrics are in agreement with the experiment. Effects of thermal radiation and ambient oxygen concentration on decomposition have also been investigated.",1
"This paper provides first empirical evidence on the effect of geopolitical risks in fossil fuel supplier countries on renewable energy diffusion in fossil fuel importing countries and the mediating roles of rising electricity prices and high import dependence. For this end, aggregate measures of geopolitical risk that countries are exposed to through fossil fuel imports are determined. This is done by combining detailed data on bilateral trade patterns for coal, oil, and natural gas of 37 countries in Europe with that on geopolitical risks in supplier countries. Using an instrumental variable approach, the study reveals that geopolitical risks in supplier countries tended to foster renewable energy diffusion in Europe during the period 1991-2021. The effects are especially pronounced for geopolitical risks related to coal and natural gas imports, while the importance of risks related to particular fossil fuels differed for the build-up of the individual renewable energies, i.e. wind, solar, and biomass. Rising elec-tricity prices and high import dependence, particularly for coal, partially amplified the effects on renewable energy diffusion. Despite the high import dependence, natural gas appears to have played in part a role as a bridging technology for energy transition.",1
"This article investigates the dynamic impact of green energy consumption (GE), financial inclusion (FI), and military spending (MS) on environmental sustainability (ES) by utilizing a sample of 121 countries from 2003 to 2022. The dataset is divided into high-income, upper-middle income and low and lower-middle-income countries. We employed a two-step system GMM approach, which was further robust through panel Quantile and Driscoll-Kraay (D-K) regressions. The findings divulged that green energy resources benefit ES at global and all income levels because of having a significant negative impact of 5.9% on ecological footprints. At the same time, FI and MS significantly enhance ecological footprints by 7% and 6.9%, respectively, proving these factors detrimental to ES. Moreover, conflicts (CON), terrorism (TM), institutional quality (IQ), and socioeconomic conditions (SEC) also have a significantly positive association with global ecological footprints and most of the income level groups. Dissimilarly, financial inclusion and armed conflicts have a non-significant influence on ecological footprints in low-income and high-income countries, respectively. Furthermore, institutional quality enhances ES in upper-middle and low and lower-middle-income countries by negatively affecting ecological footprints. At the same time, terrorism significantly reduces ecological footprints in high-income countries. This research also provides the imperative policy inferences to accomplish various SDGs.",1
"For MENA countries, transitioning to renewables primarily depends on transnational challenges of financial and infrastructural nature that cannot be tackled at national level. New renewable energy cooperation structures with the MENA were recently established in an attempt to manage interdependence problems. Drawing on a case study of renewable energy policy and markets in the MENA, this article aims at assessing the actual capacity of emerging cooperation structures to thoroughly manage the governance gap behind the transition to renewable energy technologies across the MENA. This article argues that politics have prevailed over policy, with concrete negative implications in terms of renewable energy finance towards the MENA. It concludes that far more synergic governance structures are needed to overcome the many (non-political) barriers that still hinder the take-up of renewables across the MENA. (C) 2015 The Authors. Published by Elsevier Ltd.",1
"This paper aims at discussing the renewable energy potentials in delivering parts of the energy needs in Cameroon. The country has an enormous renewable energy potential. The lack of clear renewable energy policy in the mix is an issue that needs to be addressed urgently by-the Cameroonian government policy makers. The absence of commitment and enthusiasm from the government is weakening the sector potentiality to be developed either by private sector investments and also foreign investors. Solar, wind and thermal energy plants are essential to meet the electrification of Cameroon. (C) 2014 Elsevier Ltd. All rights reserved.",1
"India is endowed with a very vast renewable energy potential. Significant progress has been made in development, field trials and commercialisation of several renewable energy technologies. The Ministry of Non-Conventional Energy Sources is responsible for formulation of policies, support to R&D and industries and large scale applications. The present paper gives a brief outline of Indian National programme on renewable energy, potential of renewables, achievements, related Government policies and discusses various issues related to financing, large scale dissemination, after sales service etc. (C) 1998 Published by Elsevier Science Ltd. All rights reserved.",1
"Since 2005, the Zero Emissions Platform (ZEP) has been championing the development and deployment of carbon capture and storage (CCS). Bringing together a diverse range of interested parties, the platform has been an important stakeholder in fostering engagement and facilitating constructive dialogue with the European Union's (EU) policymakers. Dr Graeme Sweeney, ZEP's Chairman, explained to Muriel Cozier why ZEP believes that the EU is, at last, picking up the pace on CCS deployment and discusses the importance of the endorsement of CCS by the International Energy Agency (IEA) and the International Panel on Climate Change (IPCC) to further promote its benefits. (C) 2014 Society of Chemical Industry and John Wiley & Sons, Ltd",1
"Due to the growing energy needs along with increasing concerns towards control of greenhouse gas emissions, most developing countries are under pressure to find alternative methods for energy conversion and policies to make these technologies economically viable. One of the instruments that have been adopted by many industrial countries is that of the carbon tax. The rate of introducing carbon taxes however, depends upon the local economic conditions and market forces. The case of Indian power sector has been examined by using MARKAL model for introduction of carbon taxes at four different trajectories. Their implications on the power generation choices have been investigated for a time span of 25 years from the year 2000. In general large hydropower plants have emerged as the first choice followed by wind energy systems. However, cheaper availability of coal in India keeps scope of use of coal based technologies for which pressurised fluidised bed combustion technology has been found to be the balanced choice among fossil technologies. There exists a potential of reduction of greenhouse gas emissions by about 25% as compared to the 'business-asusual' case in presence of high carbon tax rates. (C) 2002 Elsevier Science Ltd. All rights reserved.",1
"Purpose Soil moisture is the main factor limiting the growth of vegetation in semiarid areas. A large area of the Loess Plateau has undergone vegetation restoration efforts following an afforestation program initiated in 1999. Understanding how soil moisture responded to afforestation is important for long-term sustainability of ecological restoration measures in this area, especially because the tree planted were non-native species. Methods The effects on soil moisture content (SMC) of afforestation (Robinia pseudoacacia and Caragana korshinskii) were measured for different plantation ages (10, 20, 30, and 40 years) on the Loess Plateau. Meanwhile, a comparative with natural restoration grassland for the same age intervals was conducted. Results SMC of R. pseudoacacia plots on south-facing slopes and R. pseudoacacia and C. korshinskii plots on north-facing slopes was lowest when vegetation coverage was greatest after 20 and 30 years, respectively; SMC increases over time following natural grassland restoration; soil moisture consumption of all vegetation types was greater in the shallow soil layer (20-200 cm) than in the deep soil layer (200-500 cm) in each recovery period; and based on a three-way ANOVA, the interaction among afforestation year, vegetation type, and soil depth had significant effects on SMC. Conclusion In response to societal demand for wood, existing plantations should be thinned, with afforested lands located on north-facing slopes being thinned every 10-30 years (approximately 20 years).",1
"One of the research areas related to renewable energy sources is the search for new applications for currently used technologies. An important postulate is to achieve the synergy effect by including the existing infrastructure in this process. The innovation described in this article is the integration of solar cells into a modular sound barrier on the highway. The contribution of this article is mainly based on the introduction of the potential feasibility of the first Turkish solar highway, describing the installation of PV systems based on a multi-criteria evaluation (azimuth angle, loss of shade, and dirt). The aim of the study is to determine the economic dimension by examining the costs of implementing such an investment and answering the question concerning the efficiency of solar cells on sound barriers. The research took into account various scenarios regarding the shadow effect and inclination of solar panels and their impact on solar energy production in the example of a given case study, an identified urban area. The research is limited to the model for assessing the feasibility of solar cells on sound barriers based on NPV and the essence of the relationship regarding the LCOE averaged electricity costs. In this study, the function and technical parameters of solar cells are not specified, but the article is limited to the basic information and characteristics required to investigate the payback period and profitability of an investment. Research has shown that if the investment is carried out in accordance with the proposed model, the expected amount of energy produced is 62,257 kWh per year. This value corresponds to the average consumption of electricity in a household by 24 apartments for a given destination, or to providing energy for a selected electric vehicle for one year of its operation, at the same time leading to a significant reduction of CO2. The presented research can find practical application in the area of developing a strategy for the development and popularization of renewable energy sources while increasing the use of the existing road infrastructure, presenting an important postulate in promoting this type of solution for other geographic destinations.",1
"Many countries and regions have set their schedules to achieve the carbon neutrality between 2030 and 2070. Microalgae are capable of efficiently fixing CO2 and simultaneously producing biomass for multiple applications, which is considered one of the most promising pathways for carbon capture and utilization. This work reviews the current research on microalgae CO2 fixation technologies and the challenges faced by the related industries and government agencies. The technoeconomic analysis indicates that cultivation is the major cost factor. Use of waste resources such as wastewater and flue gas can significantly reduce the costs and carbon footprints. The life cycle assessment has identified fossil-based electricity use as the major contributor to the global warming potential of microalgae-based CO2 fixation approach. Substantial efforts and investments are needed to identify and bridge the gaps among the microalgae strain development, cultivation conditions and systems, and use of renewable resources and energy.",1
"Cities in China will be crucial for deciding the direction of China's transition to a low-carbon economy and will play a key role in China's sustainable future. Over the next two decades over 325 million people will migrate to China's cities and by 2030 they are expected to house about 1 billion people. Will these cities be able to 'leapfrog' conventional high-carbon development? Many cities in China have put forward low-carbon city development plans and China's National Development and Reform Commission has designated five provinces and eight cities as low-carbon development zones. The challenge will be on-the-ground implementation of these low-carbon development plans based on sound indicator systems for monitoring and evaluation of emission reductions. The paper analyses one key sector for urban development issues in Chinese cities, namely the application and use of renewable electricity technologies in cities as a crucial element of low-carbon city development. Several city case studies are presented which show that flexibility at the local level has allowed several cities in China to adopt and implement support policies and targets for renewable energy technologies such as solar PV and geothermal heat pumps. Through the application of solar water heating technologies, in particular, significant progress has been achieved, resulting in electricity savings in the building sector. The analysis concludes with an assessment of how these ongoing initiatives in Chinese cities may contribute to leapfrogging in urban environmental outcomes, particularly in terms of urban carbon emissions. (C) 2013 Elsevier B.V. All rights reserved.",1
"In this study, a novel soft switching method for multiport bidirectional DC/DC converter is proposed. As a case study, the design and performance of a grid connected photovoltaic system with battery backup storage are investigated. This test system is perfectly suitable for smart applications in the modern power systems. The soft switching (zero voltage switching (ZVS)) capability operates over a wide operating range, without the requirement of auxiliary circuits. This is seen as the main advantage of the presented method for controlling the DC/DC converter. A centralised control strategy, including maximum power point tracking, power flow management and interfacing with the utility are evaluated. Theoretical results are verified by simulation and experimental results for a three-port DC/DC converter.",0
"Utilization of alternate energy resources is one of the new paradigms proposed in today's world to overcome the shortfall of conventional methods like nuclear, hydro and geothermal sources used in developing countries such as Pakistan. Using wind, solar power, wave power, tidal power and clean green energy has now become more popular. Harnessing wind energy', the country can produce up to 346,000 MW in the coastal areas; solar is an efficient option but has a major downfall in that it is quite costly to implement currently on a large scale. Incredible amount of energy' can be produced from waves but again, strong, expensive equipment has to be installed. In this paper, we propose producing green energy from microcellular organisms known as algae as a highly effective alternate energy generating mechanism, with significantly fewer disadvantages compared to traditional renewable resources. We designed a system that produces energy from algae biofuel on a small scale using artificial illumination to enhance growth yield of the algae making the process significantly cost effective. On a large scale bio-reactors and a paddle wheel are currently in use, requiring additional area. Comparison with various oil producing crops such as palm, coconut, jatropha oil etc shows that only algae can produce from 5000-20,000 gallons of oil per acre in a year. Experimental results show that for three 250ml water bottles producing 56 moles of algae, and average power output of 50kW can obtained translating into a average yield of 89%.",1
"By using the optimization software tool HOMER, this project aims at the energetic and economical optimization of a RES-based stand-alone system, already installed at Leicestershire, UK. Based on local meteorological data, an optimization strategy has been developed to identify the most economical and efficient scenarios for the generation of electricity to cover the desirable load in annual basis. Furthermore, the environmental-friendly character of the system was highly concerned in terms of emissions reduction, therefore the capability of an off-grid system was also investigated. The simulations show that an off-grid project with zero emissions is feasible, presenting the additional advantage of minimal capital investment costs. Finally, it is found that grid connection corresponds to very high operational costs in a long term. (C) 2010 Professor T. Nejat Veziroglu. Published by Elsevier Ltd. All rights reserved.",1
"Sea-level rise induces a permanent loss of land with widespread ecological and economic impacts, most evident in urban and densely populated areas. Potential coastline retreat combined with waves and storm surges will result in more severe damages for coastal zones, especially over insular systems. In this paper, we quantify the effects of sea-level rise in terms of potential coastal flooding and potential beach erosion, along the coasts of the Balearic Islands (Western Mediterranean Sea), during the twenty-first century. We map projected flooded areas under two climate-change-driven mean sea-level rise scenarios (RCP4.5 and RCP8.5), together with the impact of an extreme event defined by the 100-year return level of joint storm surges and waves. We quantify shoreline retreat of sandy beaches forced by the sea-level rise (scenarios RCP4.5 and RCP8.5) and the continuous action of storm surges and waves (modeled by synthetic time series). We estimate touristic recreational services decrease of sandy beaches caused by the obtained shoreline retreat, in monetary terms. According to our calculations, permanent flooding by the end of our century will extend 7.8-27.7 km(2) under the RCP4.5 scenario (mean sea-level rise between 32 and 80 cm by 2100), and up to 10.9-36.5 km(2) under RCP8.5 (mean sea-level rise between 46 and 103 cm by 2100). Some beaches will lose more than 50% of their surface by the end of the century: 20-50% of them under RCP4.5 scenario and 25-60% under RCP8.5 one. Loss of touristic recreational services could represent a gross domestic product (GDP) loss up to 7.2% with respect to the 2019 GDP.",0
"The renewable energy sources are going to become the long-term solution for future energy. Adequate infrastructure development is of crucial importance to harness power from them. This paper accumulates state-of-the-art issues and feasible solutions associated with large scale deployment of the renewable energy technologies. Various alternatives presented here are likely to change the look of the future power system. The role of existing technologies, automation, and communication for sustainable development is explained here. A case study of solar photovoltaic installation is presented to show efforts or India in sustainable energy development.",1
"A new hybrid switched-capacitor multilevel inverter is proposed. The proposed inverter consists of a combination of the switched-capacitor units connected in series and the T-type bidirectional switches connected to an H-bridge. This inverter has the reduced number of components and generates the boosted multilevel output voltage in a single-stage without any bulky magnetic devices, which can make the size and cost of a power inverter substantially reduced. It can also generate the high voltage multilevel output waveforms only by using the low voltage DC-sources and the low-voltage devices. In addition, the guaranteed capacitor voltage balancing can be achieved by the proposed modulation method with the T-type switches. Experimental results with a nine-level inverter system are presented to demonstrate the proposed topology and modulation method.",0
"Considerable efforts are made in order to reduce the power sector's carbon footprint. Paired with a realization that thermal power plants are likely to play a significant role during the transitional period towards a 100% sustainable energy system, carbon capture and storage (CCS) retrofit is becoming a growingly important consideration for a number of power plant operators. This paper analyzes the possibility of retrofitting a coal-fired power plant based in Croatia. A techno-economic model of the proposed unit is built setting up key elements of the technological solution and determining their capital and operational costs. Both a sensitivity analysis and a market analysis are conducted in order to best evaluate the feasibility of the CCS retrofit project. Particularities of South East Europe power sectors are considered utilizing an optimization software. Special consideration is given to the influence of the EU emission trading scheme (ETS) on CCS projects. Further research focuses on the main factors influencing the potential implementation of CCS. Key recommendations that might aid CCS deployment are outlined signaling stronger government support, stable regulatory framework, and market incentives as crucial factors able to foster CCS development. Considering the project in the study, analyses showed that, although technically feasible, CCS retrofit is currently not a financially viable option. Without a stable regulatory framework able to guarantee an adequate supporting scheme, the project is not market competitive. It is important to note that the economic gap of CCS retrofit has been considerably reduced during the past years.",1
"There is a need to develop new control strategies for interconnecting renewable energy systems (RESs) to the power grid due to the continuously increasing penetration of RES and, in particular, of wind power systems. The control strategies are typically based on a fast and accurate detection of the phase angle of the grid voltage which may be estimated by using a phase-locked loop (PLL) control circuit. The performance of the PLL under normal and abnormal operational conditions is a crucial aspect, since the RES is desired to operate accurately to support the power system under grid fault conditions. This paper investigates the performance of three different PLLs: a synchronous reference frame (SRF) PLL, a stationary reference frame PLL, and a decoupled double SRF PLL. The results of this investigation motivate the development of a new hybrid PLL which is a combination of the aforementioned PLLs and uses the advantages of each PLL. The proposed decoupled stationary reference frame PLL (d alpha beta PLL) may be an appropriate solution to use in an interconnected RES with fault ride through (FRT) capability, since it prevails the other PLLs with regard to its accuracy under unbalanced faults. Furthermore, it has a lower deviation of the estimated phase after the fault occurs. This could be depicted as a faster response of the d alpha beta PLL within the same frequency limits. The performance of the new hybrid d alpha beta PLL is verified through simulations and experiments. Furthermore, the new PLL is used in an interconnected RES through experiments under normal and FRT operations.",1
