label,review
1,"One of the largest restoration programs in the world, the Comprehensive Everglades Restoration Plan (CERP) aims to restore freshwater inputs to Everglades wetlands and the Florida Bay estuary. This study predicted how the Florida Bay ecosystem may respond to hydrological restoration from CERP within the context of contemporary projected impacts of sea-level rise (SLR) and increased future temperatures. A spatial-temporal dynamic model (Ecospace) was used to develop a spatiotemporal food web model incorporating environmental drivers of salinity, salinity variation, temperature, depth, distance to mangrove, and seagrass abundance and was used to predict responses of biomass, fisheries catch, and ecosystem resilience between current and future conditions. Changes in biomass between the current and future scenario suggest a suite of winners and losers, with many estuarine species increasing in both total biomass and spatial distribution. Notable biomass increases were predicted for important forage species, including bay anchovy (+32%), hardhead halfbeak (+19%), and pinfish (+31%), while decreases were predicted in mullet (-88%), clupeids (-55%), hardhead silverside (-15%), mojarras (-117%), and Portunid crabs (-16%). Increases in sportfish biomass included the angler-preferred spotted seatrout (+9%), red drum (+10%), and gray snapper (+8%), while decreases included sheepshead (-40%), Atlantic tarpon (-73%), and common snook (-507%). Ecosystem resilience and fisheries catch of angler-preferred species were predicted to improve in the future scenario in total, although a localized decline in resilience predicted for the Central Region may warrant further attention. Our results suggest the Florida Bay ecosystem is likely to achieve restoration benefits in spite of, and in some cases facilitated by, the projected future impacts from climate change due to the system's shallow depth and detrital dominance. The incorporation of climate impacts into long-term restoration planning using ecosystem modeling in similar systems facing unknown futures of SLR, warming seas, and shifting species distributions is recommended."
1,"Phenuiviridae is a large family of arthropod-borne viruses with over 100 species worldwide. Several cause severe diseases in both humans and livestock. Global warming and the apparent geographical expansion of arthropod vectors are good reasons to seriously consider these viruses potential agents of emerging diseases. With an increasing frequency and number of epidemics, some phenuiviruses represent a global threat to public and veterinary health. This review focuses on the early stage of phenuivirus infection in mammalian host cells. We address current knowledge on each step of the cell entry process, from virus binding to penetration into the cytosol. Virus receptors, endocytosis, and fusion mechanisms are discussed in light of the most recent progress on the entry of banda-, phlebo-, and uukuviruses, which together constitute the three prominent genera in the Phenuiviridae family."
1,"Most of the biodiversity studies in the South European Atlantic Shelf ecoregion are limited to shallow subtidal or intertidal habitats, while deeper reef habitats, also of relevant ecological importance, are particularly understudied. Macroalgal communities, associated fauna, and sea surface temperature were studied in deep reefs (25-30 m) at two locations in this ecoregion: Parcel, North of Portugal (41 degrees N), and Tarifa, Southern Spain (35 degrees N). Specifically, algal assemblages were assessed using biomass collection and associated ichthyofauna was assessed using visual census techniques using scuba. Seawater surface temperature was higher (>3 degrees C) in the southern region-Tarifa, compared to the northern region-Parcel. Our survey revealed 18 fish species and 23 algae species. The highest abundance of cold-water species (both macroalgae and fish species) was recorded in Parcel and warm-water species were dominant in Tarifa. In light of climate global trends, both regions might experience biodiversity shifts towards tropicalization. Current knowledge on their biodiversity is imperative to further evaluate potential shifts."
1,"Bottom-up field-based, crop-hydrological models are used to estimate food production and irrigation water extractions under multiple scenarios of water and nitrogen use and crop yield increases from 2010 to 2050 for 19 countries. The results show: (1) a food deficit before 2050 under a worst case climate change scenario in terms of annual crop yield improvement; (2) substantial water deficits, as a result of irrigation, for major food-producing countries that will prevent these nations from meeting their domestic food requirements in the absence of investments in water infrastructure or food imports; and (3) a plateau in terms of crop food production associated with increased water extractions given no further increase in the current area of irrigated agriculture. Possible pathways to respond to the tensions in the food-water nexus are evaluated and include: (1) higher water productivity; (2) food trade; (3) improvements in both crop yield and sustainable total factor productivity; (4) greater investment in water infrastructure; and (5) integrative policies and decision processes. Without a combination of some, or all, of these possible pathways, appropriately adapted to bio-physical and socio-economic circumstances, the world faces grave risks in food and water security out to 2050."
1,"The significantly lower annual rainfall experienced in Australia over the past decade together with projections of long-term climate change has placed increased emphasis on the use of pasture plants with superior tolerance to environmental stress, particularly drought, to ensure persistence for the grazing industries. Summer dormancy is one of the more important traits that grasses have to adapt to environments where there is little, variable, or no summer rainfall. In this article, the role that the summer dormancy trait has played in enhancing the survival of temperate perennial grasses in Australia is reviewed with special reference to orchardgrass (cocksfoot; Dactylis glomerata L.) and tall fescue [Lolium arundinaceum (Schreb.) Darbysh.]. The performance of cultivars and populations with this trait is assessed in comparison to germ-plasm without the trait. Other major factors such as the contribution of rooting depth to stress tolerance and their possible relationship with summer dormancy are documented and evaluated. Current knowledge of the physiological basis by which summer dormancy improves survival of summer drought is also summarized."
0,"Living in remote places can strain the adaptive capacities of human settlers. It can also protect communities from external social, political and economic forces. In this paper, we present an archaeological population history of the Kuril Islands. This string of small volcanic islands on the margins of the Northwest Pacific was occupied by maritime hunting, fishing and gathering communities from the mid Holocene to recent centuries. We bring together (1) 380 new and previously published archaeological radiocarbon dates, (2) a new paleodemographic model based on a radiocarbon-timestamped temporal frequency distribution of archaeological deposits, (3) recently published paleoclimate trends, and (4) recently published archaeological proxy evidence for changes in the extent of social networks. We demonstrate that, over the last two millennia, inhabitants of the Kuril Islands underwent dramatic demographic fluctuations. Explanations of these fluctuations are considered in the context of environmental hazards, social networks and the emergence of an East Asian World System, elucidating the tension between local and external adaptive strategies to social and ecological uncertainty. Results suggest that population resilience to local climate and environmental variability was achieved by virtue of social networks that maintained non-local support in times of crisis. Conversely, the expansion of the East Asian political economy into neighboring regions of the southern margin of the Kuril Islands perhaps in conjunction with exposure to epidemic diseases appears to have undermined the adaptive strategies, resulting in an increase in the vulnerability of Kuril populations to environmental fluctuations. (C) 2016 Elsevier Ltd and INQUA. All rights reserved."
0,"The discriminating capacity (i.e. ability to correctly classify presences and absences) of species distribution models (SDMs) is commonly evaluated with metrics such as the area under the receiving operating characteristic curve (AUC), the Kappa statistic and the true skill statistic (TSS). AUC and Kappa have been repeatedly criticized, but TSS has fared relatively well since its introduction, mainly because it has been considered as independent of prevalence. In addition, discrimination metrics have been contested because they should be calculated on presence-absence data, but are often used on presence-only or presence-background data. Here, we investigate TSS and an alternative set of metricssimilarity indices, also known as F-measures. We first show that even in ideal conditions (i.e. perfectly random presence-absence sampling), TSS can be misleading because of its dependence on prevalence, whereas similarity/F-measures provide adequate estimations of model discrimination capacity. Second, we show that in real-world situations where sample prevalence is different from true species prevalence (i.e. biased sampling or presence-pseudoabsence), no discrimination capacity metric provides adequate estimation of model discrimination capacity, including metrics specifically designed for modelling with presence-pseudoabsence data. Our conclusions are twofold. First, they unequivocally impel SDM users to understand the potential shortcomings of discrimination metrics when quality presence-absence data are lacking, and we recommend obtaining such data. Second, in the specific case of virtual species, which are increasingly used to develop and test SDM methodologies, we strongly recommend the use of similarity/F-measures, which were not biased by prevalence, contrary to TSS."
1,"The temporal and spatial distribution of Hirnantian brachiopod faunas are reviewed based on a new, comprehensive dataset from over 20 palaeoplates and terranes, a revised correlation scheme for Hirnantian strata and numerical methods including network analysis. There were two successive evolutionary faunas: 1. widespread and diachronous Hirnantia Fauna related to the glacial acme in the early-mid Hirnantian, including shallow, deeper and deep-water communities that diversified in much more complicated environmental conditions than hitherto envisaged; and 2. Edgewood-Cathay Fauna (new term) thrived during post-glacial, warmer, shallowwater regimes with both carbonate and siliciclastic facies from low latitudes in the late Hirnantian-early Rhuddanian. The two survival faunas occur in the same order in different regions, immediately following the first and second phases of the Hirnantian crisis, respectively. This faunal succession records two climatic perturbations, one with a glaciation, associated with climatic cooling and a global low-stand, during which the Hirnantia Fauna flourished, and a second characterized by melting ice, global warming, and sea-level rise (with global anoxia), aligned to the development of the Edgewood-Cathay Fauna and the repopulation of the seas by many animals adapted to warmer water, e.g., those in metazoan reefs, massive tabulates, and sponges. Changes in many properties of the Hirnantia Fauna may have resulted from the heterogeneity of global climate change in time and space; contrasts in the Edgewood-Cathay faunas record differences between carbonate and siliciclastic deposition, respectively, at low latitudes. Intense climate changes, sea-level fluctuations, and oceanographic ventilation and anoxia, had important roles in brachiopod evolution through the Hirnantian extinctions as first taxa confined to warm-water and then cool-water conditions were the main victims. During the Hirnantian, higher originations of new taxa may have been a response to crises, which increased the rate of phyletic evolution due to extreme climatic conditions."
1,"Sesame is predominantly cultivated in rainfed and low fertile lands and is frequently exposed to terminal drought. Sesamum species inhabiting dryland ecosystems adaptively diverge from those inhabiting rainfed habitats, and drought-specific traits have a genetic basis. In sesame, traits associated with drought conditions have not been explored to date, yet studies of these traits are needed given that drought is predicted to become more frequent and severe in many parts of the world because of climate change. Here, 76 accessions from the available Indian core set were used to quantify variation in several traits under irrigated (WW) and terminal drought stress (WS) conditions as well as their association with seed yield over two consecutive years. The range of trait variation among the studied genotypes under WW and WS was significant. Furthermore, the traits associated with seed yield under WW and WS differed. The per se performance of the accessions indicated that the expression of most traits was reduced under WS. The correlation analysis revealed that the number of branches, leaf area (LA), leaves dry weight (LDW), number of capsules plant(-1), and harvest index (HI) were positively correlated with seed yield under WW and WS, and total dry matter (TDM), plant stem weight, and canopy temperature (CT) were negatively correlated with seed yield under WW and WS, indicating that smaller and cooler canopy genotypes had higher yields. The genotypes IC-131936, IC-204045, IC-204861, IC-205363, IC-205311, and IC-73576 with the highest seed yields were characterized by low canopy temperature, high relative water content, and high harvest index under WS. Phenotypic and molecular diversity analysis was conducted on genotypes along with checks. Phenotypic diversity was assessed using multivariate analysis, whereas molecular diversity was estimated using simple sequence repeat (SSR) loci to facilitate the use of sesame in breeding and genetic mapping. SSRs showed low allelic variation, as indicated by a low average number of alleles (2.31) per locus, gene diversity (0.25), and polymorphism information content (0.22). Cluster analysis (CA) [neighbor-joining (NJ) tree] revealed three major genotypic groups and structure analysis showed 4 populations. The diverse genotypes identified with promising morpho-physiological traits can be used in breeding programs to develop new varieties."
0,"Global food demand is increasing due to population growth and dietary transitions, resulting from rising incomes, are associated with increased prevalence of non-communicable diseases. Improving the sustainability of the food sector is also critical for achieving the Sustainable Development Goals. This study assesses for the first time the greenhouse gases emissions (Carbon Footprint - CF), the water footprint (WF) and the cost of three omnivorous diets recommended in Spain due to their health benefits: the Mediterranean diet (MD), the Southern European Atlantic diet (SEAD) and the Spanish dietary guidelines (NAOS). Analysis was conducted using standard Life Cycle Assessment and WF methods together with current Spanish food price data. The dietary energy recommendation of the SEAD is greater than that of MD and NAOS (11 and 15% respectively), and SEAD also has greater animal source food content than the other two diets. SEAD has a concomitantly higher CF, WF and cost scores in comparison with MD (+30%, +23% and +21% respectively) and NAOS (+15%, +9% and +21% respectively). Adjusting recommendations to meet the suggested Spanish adult dietary energy of 2228 kcal.capita(-1).day(-1) changed the environmental profiles of the diets and the NAOS has the highest environmental impact. However, the isocaloric diets had approximately the same cost. Analysis of the WF of the diets identified the major contribution of precipitation (the green WF) to the overall WF (88% of the total) and the significant contribution of animal-source foods to dietary WF. Regardless of the dietary scenario, better scores were identified for the Spanish recommendations analysed than those reported for other healthy diets identified in Europe. Differences in the recommended intake levels of certain food groups, cooking techniques and the origin of food products are behind these results. Environmental indicators should be considered alongside nutrition and health metrics when defining national dietary guidelines. Supporting citizens to follow healthy and environmentally-friendly dietary recommendations through, among other things, information campaigns and nutritional education programmes is essential. It is recommended the incorporation not only of health, but also of environmental indicators of these dietary options in the national dietary guidelines, as well as implementation of information campaigns and nutritional education programs among citizens to promote their adhesion since balanced dietary habits rich on plant-based products and low on animal-based ones involve multiple health and environmental benefits. (C) 2020 The Authors. Published by Elsevier Ltd."
0,"REDD + programs and projects aim to mitigate climate change by reducing deforestation and forest degradation and enhancing forest carbon stocks. The viability of REDD + programs depends in a large part on their opportunity costs (OCs); however, large variation exists in the estimated OC. This study aims to quantify the variation in OC reported in the literature and identify its causes. In addition to a careful description, a meta analysis was conducted to examine the heterogeneities across the different estimating methods, data sources, deforestation drivers, and geographic regions found in previous studies. Our results show a large variation in the estimated OC because of differences in data sources, assumptions about future markets, and factors, such as carbon density, crop price and yield, and time horizon. Furthermore, variation exists even among studies of the same driver(s) of deforestation and forest degradation, within the same continent, and from the same data source. Time horizon is the largest contributor to cost variation, followed by carbon density and crop price. Geographically, the OCs are $19.49/tCO(2)e in Africa, $9.19/tCO(2)e in Asia Pacific, and $4.33/tCO(2)e in Latin America, respectively. Despite their large variation, the REDD + OCs remain fairly low in most reasonable cases."
1,"Agricultural production is sensitive to climate variability, so climate change-agriculture sector nexus is topical in developing countries. To this end, this study examines the impact of climate change variables-rainfall and temperature-and non-climatic factors on maize production in Somalia for the period between 1980 and 2018 using the autoregressive distributed lag (ARDL) bound test, dynamic ordinary least square (DOLS), variance decomposition(VD), and impulse response function (IRF). The empirical results of the ARDL bound test confirmed the presence of long-run cointegration between the dependent variable and the explanatory variables. Furthermore, the long-run results revealed that average temperature, average rainfall, and political instability significantly inhibit maize production in the long and short runs, but rainfall has a favorable effect on maize production in the short run. Furthermore, rural population and land area under maize cultivation have negative and positive effects on maize production in the long run, respectively-albeit they are statistically insignificant. The empirical results of the study are robust to different econometric methods. Based on these findings, the study emphasizes the importance of the de-escalation of conflicts and the implementation of irrigation facilities which will enhance the productivity of maize crop production."
1,"Biochar prepared from organic waste through pyrolysis, thermal combustion in an inert environment, generates a stable form of carbon. The review of established literature reveals that conversion of organic matter into biochar and its addition to soil also reduces the negative effects of carbon aerosols on human health and greenhouse gas effects on environment through carbon sequestration. Physicochemical properties of biochar such as nutrient sorption capacity, pH, pore structure, particle size, surface area, and mineral content play a vital role in determining the soil structure and function. Biochar addition to soil exerts measurable changes in physicochemical soil properties such as bulk density, water-holding capacity, pH and cation exchange capacity, microbial community structure, and their interrelated functions in soil. However, addition of biochar to specific soil improves the soil fertility, and consequently improves the crop yield. It is concluded that optimized pyrolysis of organic waste for biochar production and its use for soils need diversified investigation in diverse environmental conditions."
1,"Unregulated land use/cover change (LUCC) has imposed significant local, regional and global impacts on livelihood and environment, particularly in sub-Saharan Africa. Previous studies well documented the extent and drivers of such spectacular LUCC in East Africa. However, data on regional/local impacts particularly that combine its socioeconomic and environmental effects are very scanty currently. Hence, this study is aimed to assess the socio-environmental impacts of LUCC in more dynamic and fragile landscapes of the Ethiopian Central Rift Valley lakes region. We used a combination of data from Remote Sensing, GIS-based processing, household survey and meteorological stations to quantify and analyze LUCC impacts. Results indicated that a rapid LUCC has occurred in the region over the last three decades which imposed a number of socioeconomic and environment-related impacts. Based on the percentage of respondent farmers, climate change (95%), soil productivity decline (94%), land degradation (92%), shortage of wood (91%), shortage of grazing land (89%), soil erosion (88%), loss of biodiversity (81%) and lake water retreat (74%), are the principal impacts of LUCC perceived. Such perceived impacts of LUCC are in line with the observed results obtained from comprehensive measured data analysis. Future land use policies need to consider management options that work on reducing anthropogenic-induced pressures on the environment and encouraging livelihood diversification in order to minimize the adverse socio-environmental impacts of spectacular LUCC in the region."
0,"The main objective of this paper is to trim down the global warming potential (GWP) which is emitted from various sectors such as domestic, commercial, industry, transportation and agriculture. In this paper, electricity expansion planning problem is analysed for an Indian state, Tamil Nadu, for a period of 30 years from 2019 to 2048 using the LEAP software. Two scenarios, base line scenario and GHG mitigation scenario, are developed. The results show that GHG mitigation scenario can reduce the GWP by 2,189.2 MMT compared to base line scenario. The cost of avoiding GHGs is estimated as 117.3 USD/tonne CO(2)e. Overall, this study's findings provide insights into TN's future energy and highlight potential measures for the creation of a sustainable low-carbon state in India."
0,"Agriculture plays an integral part in facilitating socioeconomic development in Nepal. However, it is also associated with environmental concerns which need to be controlled for the sake of ensuring environmental and agricultural sustainability in tandem. Against this backdrop, this current study aims to check whether shocks to the levels of agricultural productivity, land utilization for crop production, and fertilizer consumption influence the carbon dioxide emission figures of Nepal over the 1965-2018 period. The long-run associations between these variables are confirmed from the cointegration analysis. Besides, the outcomes from the asymmetric non-linear autoregressive distributed lag regression analysis show that crop productivity does not influence the emission levels in Nepal. However, a decline in the land area used for crop production purposes is evidenced to trigger higher emissions of carbon dioxide both in the short- and long run. On the other hand, higher fertilizer consumption is found to boost the short- and long-run carbon dioxide emission levels in Nepal. Accordingly, considering the objective of reducing agriculture-based emissions, this study recommends the Nepalese government to adopt policies that can enhance the productivity of low energy-intensive crop production, stimulate green agriculture and non-agriculture activities, and minimize the use of chemical fertilizers in arable lands."
0,"The aim of this paper is to identify a parameterization method that considers existing connections and relationships between traditional indicators of environmental sustainability as a step in combating climate change via urban strategies. A typical Mediterranean city (Ancona, Italy) is investigated with a multi-objective optimization platform called modeFrontier, which uses Pareto optimality. This concept formalizes the trade-off between a given set of mutually contradicting objectives, such as high thermal comfort and low energy consumption, to identify a set of Pareto solutions. A solution is Pareto optimal when it is not possible to improve one objective without deteriorating at least one of the others. The optimization process employs given constraints (for example, meteorological scenarios with high temperature and low winds or morphological building parameters), custom procedural algorithms (recursive algorithms to generate the set of all non-dominated objective parameters), and genetic algorithms (inspired by the natural selection process) to examine a wide urban space and identify interesting relationships among relevant variables for typical summer scenarios. Multi-objective optimizers involve many evaluations of two objectives (i.e., energy consumption and thermal comfort in this study) while considering many analytical constraints. This approach entails a considerably more exhaustive search of environmental variables that can help the urban planning process to mitigate the urban heat island (UHI) effect. Three quantitative metrics related to urban morphology and local climate conditions, as well as a thermal comfort indicator (the predicted mean vote), are defined and applied to Ancona to examine the potential for new sustainability in urban design. The results show that two parameters examinedcompacity and a building-scale energy indicatorcan offer insight when designing comfortable cities, while a citywide energy indicator shows that it is more difficult to find optimal solutions when dealing with the city as a whole. The research serves as a proof-of-concept and the possibility of identifying some local strategies in order to combat the UHI is verified."
1,"Recently, global warming induced climate change in several regions of the world, is leading to yield loss in agriculture sectors, especially fruit crops. Subtropical fruit trees are one of the most sensitive species affected by rising temperatures, especially longan (Dimocarpus longan Lour.). Improvements on basic knowledge about increasing temperature effects on water content and zinc in inflorescences and shoot tips improved longan fruit production. Inflorescences and shoot tips of `Poung Tong' longan were collected and the cutting area was dipped in water and carried by plastic bag to prevent water loss before placing into an artificial incubator at 40 degrees C ambient temperature with air circulation for 30 min. The control treated samples were kept at room temperature. Analysis of the zinc content in inflorescences and shoot tips was carried out by precision detection of inductively coupled plasma mass spectrometry (ICP-MS). Findings showed the zinc content was 30.39% above the control treatment in the inflorescences and the zinc content in the shoot tips incubated under the high temperature condition (40 degrees C ambient temperature) was 15.06% above the control treatment. In addition, the water content was also translocated into the inflorescences and the shoot tips when incubated under 40 degrees C. The amount of water increased by 7 and 9% over the control treatment in the inflorescences and the shoot tips, respectively. The changes in water content, within the smaller branches of the inflorescences, scanned by electron microscope (SEM), supports the rapid translocation ability of zinc to accumulated in the inflorescence."
1,"Hydrological drought has wide-ranging impacts on water quality, nutrient and carbon metrics, and given the uncertainty of climate change and the predicted increased frequency and intensity of drought in the future, investigations into changes induced by drought become increasingly important. This study compared physicochemical parameters (temperature, conductivity, pH and DO), nutrients (TN, NOX [NO2 + NO3], NH3 and TP) and carbon (TOC and DOC) between hydrological drought conditions (2006-2008) and hydrological normal conditions (2016-2019) at five sites along the lower Savannah River (Georgia, USA). Although we had predicted that water temperatures would increase from drought, we instead found temperature was significantly lower during drought conditions. Levels of pH and DO were significantly higher during drought. Further, TN, TOC and DOC concentrations were significantly lower during drought, but NOX concentrations were significantly higher during drought. Conductivity varied at the lower river sites, being significantly higher during drought at sites located below the city of Augusta, GA. These complex changes could be attributed to volume reductions coupled with an increase in the percentage of total flow originating from groundwater as well as limnetic reservoir inputs, persistent point source pollution, reduced natural catchment inputs and/or reduced floodplain interactions. The changes that occurred during drought may be disruptive to aquatic life, not only from reduced water quantity but also due to a scarcity of some biologically essential materials and lower food resources, combined with artificially high levels of some other potentially stressful materials."
0,"Globally, there are over 20 000 bee species (Hymenoptera: Apoidea: Anthophila) with a host of biologically fascinating characteristics. Although they have long been studied as models for social evolution, recent challenges to bee health (mainly diseases and pesticides) have gathered the attention of both public and research communities. Genome sequences of twelve bee species are now complete or under progress, facilitating the application of additional 'omic technologies. Here, we review recent developments in honey bee and native bee research in the genomic era. We discuss the progress in genome sequencing and functional annotation, followed by the enabled comparative genomics, proteomics and transcriptomics applications regarding social evolution and health. Finally, we end with comments on future challenges in the postgenomic era."
0,"Litter decomposition is a fundamental process of biogeochemical cycles and plays a critical role in regulating carbon (C) and nutrient mineralization in terrestrial ecosystems. Examining responses of litter decomposition to altered precipitation is crucial to understand terrestrial C dynamics and its feedback to climate change. To understand the effects of reduced precipitation on litter decomposition, a two-year throughfall reduction experiment was carried out in a natural evergreen broad-leaved forest in western China. Five throughfall reduction levels were investigated: control without throughfall reduction (Ctr), 5% (W1), 10% (W2), 20% (W3) and 50% throughfall reduction (W4). Throughfall reduction significantly reduced soil moisture, which was most pronounced in W3 and W4 treatments, and this was associated by significantly reduced cumulative litter mass loss and lower decomposition constants. Also, throughfall reduction significantly altered litter C, N and P dynamics. In particular in W2, W3 and W4 treatments the release of C and N was significantly reduced, whereas in W2 and W3 the immobilization of P was increased. Overall, the results suggest that future decrease in precipitation will suppress litter decomposition, whereas microbial P limitation in litter may be aggravated in broad-leaved forest ecosystems."
1,"Respiratory infectious diseases (RID) are the major form of infectious diseases in China, and are highly susceptible to climatic conditions. Current research mainly focuses on the impact of weather on RID, but there is a lack of research on the effect of El Nino-Southern Oscillation (ENSO) on RID. Therefore, this paper uses the system generalized method of moments (SYS-GMM) and the data of 31 provinces in China from 2007 to 2018 to construct a dynamic panel model to empirically test the causality between ENSO and RID morbidity. Moreover, this paper considers the moderating effects of per capita disposable income and average years of education on this causality. The results show that ENSO can positively and significantly impact RID morbidity, which is 5.842% higher during El Nino years than normal years. In addition, per capita disposable income and average years of education can effectively weaken the relationship between ENSO and RID morbidity. Thus, this paper is of great significance for improving the RID early climate warning system in China and effectively controlling the spread of RID."
1,"The Succulent Karoo is characterised by a dense coverage of biological soil crusts (biocrusts) belonging to different types and successional stages. Whereas the Soebatsfontein region hosts cyanobacteria-dominated and minor amounts of lichen- and bryophyte-dominated biocrusts, the Knersvlakte comprises a rich cover of hypolithic crusts growing on the sides and undersides of quartz pebbles. Apart from dominating photosynthesizers used to classify biocrusts, each crust type hosts a rich and specific fungal and bacterial community and also diverse protists. In a remote-sensing mapping approach, soil-inhabiting biocrusts of the Soebatsfontein region covered similar to 27% of the surface area, whereas in the Knersvlakte soil-inhabiting biocrusts covered similar to 16% and hypolithic biocrusts similar to 42% of the region. Combining these data with biomass contents, results suggested that the Knersvlakte, despite somewhat harsher environmental conditions, harboured about 65% more biocrust biomass per surface area. In physiological measurements we observed that biocrusts emit the reactive nitrogen compounds nitric oxide and nitrous acid, showing water pulse-dependent emission patterns. In addition, CO2 gas fixation showed characteristic type-specific patterns depending on climatic conditions. Long-term microclimate measurements along a gradient revealed that forecasted climate and land-use change may be detrimental for biocrusts with potentially adverse effects on soil stability and overall fertility of the Succulent Karoo."
1,"An understanding of the energy exchange processes at the surface of the earth is necessary for studies of global climate change. If the climate becomes drier, as is predicted for northern mid-latitudes, it is important to know how major agricultural crops will play a role in the budget of heat and moisture. Thus. the energy balance components of sorghum [Sorghum bicolor (L.) Moench.] and sunflower (Helianthus annuus L.), two drought-resistant crops grown in the areas where summertime drying is forecasted. were compared. Soil water content and evapotranspiration (ET) rates also were determined. Net radiation was measured with net radiometers. Soil heat flux was analyzed with heat flux plates and thermocouples. The Bowen ratio method was used to determine sensible and latent heat fluxes. Sunflower had a higher evapotranspiration rate and depleted more water from the soil than sorghum. Soil heat flux into the soil during the daytime was greater for sorghum than sunflower, which was probably the result of the more erect leaves of sorghum. Nocturnal net radiation loss from the sorghum crop was greater than that from the sunflower crop, perhaps because more heat was stored in the soil under the sorghum crop. But daytime net radiation values were similar for the two crops. The data indicated that models of climate change must differentiate nighttime net radiation of agricultural crops. Sensible heat flux was not always less (or greater) for sorghum compared to sunflower. Sunflower had greater daytime values for latent heat flux. reflecting its greater depletion of water from the soil. Evapotranspiration rates determined by the energy balance method agreed relatively well with those found by the water balance method. For example, on 8 July (43 days after planting), the ET rates found by the energy-balance and water-balance methods were 4.6 vs. 5.5 mm day for sunflower, respectively: for sorghum, these values were 4.0 vs. 3.5 mm day, respectively. If the climate does become drier. the lower soil water use and lower latent heat flux of sorghum compared to sunflower suggest that sorghum will be better adapted to the climate change."
1,"Wheat is a globally important crop and one of the big three  US field crops. But unlike the other two (maize and soybean), in the United States its development is commercially unattractive, and so its breeding takes place primarily in public universities. Troublingly, the incentive structures within these universities may be hindering genetic improvement just as climate change is complicating breeding efforts. Business as usual  in the US public wheat-breeding infrastructure may not sustain productivity increases. To address this concern, we held a multidisciplinary conference in which researchers from 12 US (public) universities and one European university shared the current state of knowledge in their disciplines, aired concerns, and proposed initiatives that could facilitate maintaining genetic improvement of wheat in the face of climate change. We discovered that climate-change-oriented breeding efforts are currently considered too risky and/or costly for most university wheat breeders to undertake, leading to a relative lack of breeding efforts that focus on abiotic stressors such as drought and heat. We hypothesize that this risk/cost burden can be reduced through the development of appropriate germplasm, relevant screening mechanisms, consistent germplasm characterization, and innovative models predicting the performance of germplasm under projected future climate conditions. However, doing so will require coordinated, longer-term, inter-regional efforts to generate phenotype data, and the modification of incentive structures to consistently reward such efforts."
1,"Stipa tenacissima L, which has long been recognised as the typical dominant perennial plant in the North-African arid rangelands is currently going into extinction in the steppic High Plains of Algeria. The vegetation and soil dynamics were analyzed at an initially dense stand. The trend between 1976 and 2006 was investigated using five reference years. Sampling was performed along a grazing gradient including a grazed steppe and an exclosure. Between 1976 and 1993, the perennial cover and soil organic matter decreased outside the exclosure, while the composition of the dominant species remained unchanged. From 1993 to 2006, the plant cover, species composition and soil showed major changes both inside and outside the exclosure and S. tenacissima disappeared completely in 2006. These changes were primarily attributed to overgrazing by sheep. More frequent and intensive droughts exacerbated the grazing intensity in a context of common and uncontrolled land use. The exclosure, implemented as a remedy, temporarily played a positive role regarding vegetation and soil conservation. In addition to severe drought, the vegetation and soil degradation and sand encroachment even inside the exclosure, created conditions that were no longer able to support the pre-existing alfa-grass ecosystem. (C) 2009 Elsevier Ltd. All rights reserved."
1,"Due to increased urbanization and global warming, cities are experiencing more heat wave (HW) events that cause extreme heat stress. To mitigate such effects, a better understanding of the impact of urban morphology on the boundary layer development is needed. This study investigates the sensitivity of mesoscale simulations using the WRF model coupled with the building effect parameterization and the building energy model (BEP-BEM) at a 1-km resolution to 1) soil moisture initializations; 2) the inclusion of site-specific urban morphology parameters; and 3) the planetary boundary layer (PBL) scheme. A HW episode that occurred in the metropolitan area of Barcelona serves as the case study. We find that the use of a high-resolution land data assimilation system (HRLDAS) to initialize soil properties results in larger temperature diurnal range, but it did not improve the performance of simulated temperatures compared to using low-resolution ERA5 data. The inclusion of site-specific urban parameters improved the representation of urban fractions, reducing the night-time overprediction of 2-m temperatures compared to using default urban parameters. Overall, the Bougeault-Lacarrere (BouLac) scheme represents the PBLheight noontime observations better than the Mellor-Yamada-Janjic (MYJ) scheme. This was related to a better representation of daytime near-surface temperatures by the BouLac scheme compared to the MYJ scheme"
1,"Community processes are now undergoing substantial reconfiguration because of climate change. Although the effects of climate change on ecosystems are currently a major concern, the issues tightly associated with winter climate change have been underrepresented. Given the importance of winter climate variables and events for determining the spatial distribution of communities and their phenological and physiological responses, and the functional roles of each species, all of which are expected to substantially influence community dis/re-assemble in the future, this review focuses on the ecological responses and consequences of terrestrial communities to changing winter climate. In particular, the effects on processes supported by biological interactions are largely undetermined. In this context, focusing on plant-soil feedback as a major interactive multi-system is worthwhile; these interactions can be disentangled through careful evaluation of the functional roles of organisms involved in the feedback (i.e., plants and soil organisms). The underlying mechanisms are indeed complex because direct (i.e., changes in physical conditions) and indirect pathways (i.e., plant-mediated influences on soil-organisms and vice versa) from winter climate change influence the functionality of future ecosystems. To face these issues, the framework of response-effect-traits deserves research priority since this can define community re-organization as the accumulated responses of individual species, which determines the stability and performance of ecosystem functioning. Thus, research that quantifies functional responses and roles of organisms under a changing climate will continue to be essential for the issues of winter climate change, which may become more serious and significant in the near future."
